#    Timestamp     Score     Threshold     Status   Raw Score   Component   Count
             0     0.636      0.581         0     0.33356          15       0
           500     0.661      0.678         1     0.67526          20      48
          1004     0.667      0.666         1     0.61287          22      96
          1500     0.660      0.640         0     0.69734          17     145
          2019     0.630      0.667         1     0.61747          17     193
          2503     0.621      0.696         1     0.68032          15     242
          3001     0.642      0.677         1     0.68941          16     290
          3504     0.662      0.674         1     0.58921          13     335
          4008     0.667      0.677         1     0.61789          16     386
          4531     0.666      0.674         1     0.73362          17     437
          5002     0.652      0.665         1     0.67191          20     484
          5522     0.650      0.657         1     0.56133          13     533
          6011     0.662      0.654         1     0.65022          21     582
          6503     0.653      0.648         0     0.63389          20     629
          7005     0.654      0.643         0     0.68892          13     677
          7522     0.660      0.641         0     0.69109          13     728
          8012     0.661      0.638         0     0.76348          17     776
          8504     0.672      0.641         0     0.65788          20     825
          9003     0.673      0.644         0     0.64947          14     874
          9514     0.654      0.641         0     0.73055          22     922
         10002     0.654      0.638         0     0.75811          18     970
         10520     0.658      0.635         0     0.70328          15    1019
         11001     0.657      0.633         0     0.66196          13    1065
         11500     0.678      0.637         0     0.64790          21    1114
         12016     0.692      0.652         0     0.67030          21    1165
         12503     0.675      0.652         0     0.65912          15    1213
         13025     0.660      0.650         0     0.68884          22    1264
         13504     0.659      0.647         0     0.63040          18    1312
         14003     0.666      0.645         0     0.64839          18    1361
         14507     0.667      0.644         0     0.79337          13    1409
         15027     0.646      0.643         0     0.70701          13    1460
         15508     0.634      0.647         0     0.65010          18    1510
         16003     0.662      0.645         0     0.60433          22    1557
         16509     0.672      0.645         0     0.73543          18    1607
         17013     0.657      0.643         0     0.73243          16    1658
         17509     0.656      0.642         0     0.62663          22    1707
         18000     0.665      0.640         0     0.74898          18    1754
         18506     0.664      0.639         0     0.66108          15    1802
         19003     0.653      0.638         0     0.65390          15    1852
         19502     0.653      0.636         0     0.57867          20    1902
         20017     0.661      0.635         0     0.62768          21    1952
         20515     0.658      0.634         0     0.72106          16    2002
         21024     0.651      0.633         0     0.69188          21    2053
         21500     0.667      0.632         0     0.80898          17    2100
         22000     0.669      0.632         0     0.62252          13    2150
         22503     0.665      0.631         0     0.62770          15    2200
         23000     0.676      0.632         0     0.68162          17    2250
         23501     0.670      0.632         0     0.67515          19    2299
         24002     0.651      0.631         0     0.66704          15    2349
         24505     0.654      0.630         0     0.63451          15    2399
         25007     0.667      0.627         0     0.63940          15    2448
         25505     0.668      0.628         0     0.62899          15    2497
         26006     0.665      0.627         0     0.69036          21    2547
         26503     0.666      0.628         0     0.58995          15    2595
         27009     0.667      0.622         0     0.70472          13    2645
         27500     0.675      0.613         0     0.72835          17    2696
         28020     0.686      0.614         0     0.68566          20    2748
         28500     0.671      0.615         0     0.63314          19    2797
         29002     0.645      0.616         0     0.56690          14    2846
         29504     0.646      0.618         0     0.62321          18    2895
         30003     0.664      0.617         0     0.66023          18    2943
         30505     0.668      0.617         0     0.66486          17    2994
         31000     0.665      0.617         0     0.60920          16    3043
         31505     0.657      0.616         0     0.59071          21    3094
         32009     0.659      0.616         0     0.65721          17    3144
         32500     0.672      0.616         0     0.71879          14    3190
         33011     0.671      0.617         0     0.69014          14    3244
         33507     0.658      0.616         0     0.74720          17    3293
         34015     0.646      0.617         0     0.66405          13    3341
         34504     0.651      0.618         0     0.68586          20    3388
         35001     0.672      0.618         0     0.70394          17    3438
         35509     0.683      0.620         0     0.64663          16    3487
         36009     0.688      0.624         0     0.67429          16    3536
         36508     0.679      0.624         0     0.70666          16    3585
         37001     0.666      0.619         0     0.67926          13    3636
