#    Timestamp     Score     Threshold     Status   Raw Score   Component   Count
            15     0.622      0.522         0     0.35065           0       1
           525     0.644      0.528         0     0.63828           0      55
          1046     0.628      0.525         0     0.66200           0     112
          1564     0.653      0.527         0     0.60887           0     170
          2077     0.667      0.530         0     0.68263           0     224
          2594     0.638      0.529         0     0.60928           0     280
          3003     0.614      0.530         0     0.60353           0     327
          3513     0.579      0.540         0     0.64841           0     382
          4023     0.576      0.546         0     0.55565           0     437
          4542     0.604      0.544         0     0.55820           0     494
          5056     0.607      0.543         0     0.59921           0     550
          5565     0.579      0.544         0     0.60464           0     603
          6083     0.586      0.544         0     0.53356           0     660
          6598     0.609      0.543         0     0.64675           0     718
          7002     0.583      0.543         0     0.66077           0     761
          7518     0.583      0.543         0     0.56619           0     815
          8038     0.604      0.542         0     0.56322           0     870
          8545     0.647      0.542         0     0.56415           0     926
          9056     0.672      0.546         0     0.65914           0     983
          9569     0.642      0.546         0     0.69034           0    1038
         10083     0.622      0.544         0     0.64946           0    1094
         10596     0.593      0.544         0     0.70539           0    1149
         11004     0.583      0.544         0     0.52528           0    1195
         11513     0.576      0.545         0     0.54333           0    1248
         12023     0.602      0.544         0     0.57584           0    1305
         12535     0.660      0.545         0     0.63130           0    1361
         13041     0.684      0.549         0     0.70104           0    1419
         13549     0.678      0.551         0     0.68505           0    1475
         14056     0.669      0.552         0     0.63476           0    1528
         14566     0.652      0.552         0     0.58637           0    1582
         15079     0.620      0.551         0     0.63023           0    1639
         15596     0.610      0.550         0     0.64377           0    1693
         16003     0.580      0.550         0     0.63551           0    1738
         16516     0.597      0.550         0     0.56638           0    1794
         17059     0.664      0.551         0     0.61165           0    1842
         17575     0.654      0.551         0     0.67721           0    1900
         18083     0.659      0.551         0     0.64819           0    1955
         18503     0.687      0.553         0     0.62252           0    2001
         19010     0.669      0.553         0     0.71107           0    2056
         19517     0.658      0.553         0     0.57465           0    2109
         20025     0.658      0.553         0     0.68345           0    2167
         20533     0.657      0.553         0     0.68097           0    2220
         21042     0.680      0.553         0     0.60009           0    2275
         21548     0.688      0.555         0     0.68273           0    2332
         22056     0.682      0.555         0     0.64186           0    2388
         22568     0.682      0.556         0     0.73983           0    2445
         23077     0.670      0.556         0     0.67113           0    2500
         23584     0.656      0.555         0     0.68844           0    2556
         24093     0.655      0.555         0     0.67467           0    2612
         24508     0.678      0.555         0     0.60220           0    2657
         25016     0.673      0.556         0     0.70818           0    2712
         25537     0.668      0.556         0     0.63226           0    2768
         26051     0.660      0.557         0     0.77099           0    2825
         26564     0.634      0.556         0     0.73828           0    2879
         27077     0.639      0.556         0     0.68402           0    2939
         27589     0.677      0.557         0     0.62179           0    2992
         28097     0.709      0.559         0     0.68249           0    3048
         28503     0.691      0.558         0     0.74916           0    3092
         29013     0.689      0.557         0     0.71199           0    3149
         29519     0.646      0.557         0     0.73398           0    3205
         30036     0.594      0.557         0     0.61325           0    3260
         30546     0.615      0.555         0     0.55172           0    3313
         31059     0.620      0.554         0     0.64537           0    3368
         31570     0.628      0.553         0     0.66546           0    3424
         32078     0.652      0.551         0     0.62572           0    3480
         32590     0.680      0.550         0     0.65344           0    3534
         33004     0.687      0.549         0     0.69584           0    3578
         33511     0.672      0.550         0     0.74021           0    3634
         34023     0.658      0.549         0     0.70930           0    3691
         34534     0.635      0.549         0     0.59065           0    3744
         35045     0.628      0.549         0     0.55800           0    3800
         35551     0.627      0.548         0     0.63023           0    3857
         36059     0.653      0.545         0     0.61000           0    3913
         36572     0.722      0.545         0     0.65070           0    3970
         37076     0.751      0.547         0     0.75550           0    4025
         37588     0.706      0.549         0     0.78768           0    4080
         38099     0.652      0.548         0     0.66158           0    4134
         38511     0.636      0.548         0     0.60170           0    4178
         39018     0.619      0.549         0     0.59129           0    4234
         39527     0.621      0.550         0     0.56631           0    4289
         40036     0.618      0.550         0     0.61476           0    4345
         40550     0.619      0.549         0     0.59490           0    4400
         41057     0.594      0.548         0     0.63148           0    4457
         41568     0.582      0.549         0     0.53106           0    4511
         42076     0.625      0.550         0     0.64020           0    4567
         42584     0.651      0.550         0     0.71275           0    4623
         43089     0.625      0.550         0     0.64436           0    4677
         43601     0.608      0.551         0     0.59561           0    4731
         44012     0.646      0.551         0     0.67663           0    4775
         44525     0.652      0.551         0     0.63132           0    4831
         45030     0.652      0.551         0     0.62577           0    4885
         45540     0.634      0.551         0     0.67710           0    4941
         46052     0.635      0.551         0     0.63578           0    4998
         46567     0.691      0.551         0     0.56218           0    5054
         47075     0.689      0.551         0     0.67864           0    5109
         47596     0.638      0.551         0     0.67212           0    5165
         48007     0.595      0.552         0     0.71428           0    5209
         48516     0.587      0.554         0     0.53080           0    5265
         49029     0.626      0.554         0     0.52006           0    5320
         49543     0.600      0.555         0     0.64214           0    5377
         50058     0.597      0.556         0     0.59202           0    5436
         50577     0.632      0.556         0     0.64466           0    5490
         51091     0.602      0.556         0     0.62363           0    5546
         51500     0.585      0.558         0     0.61091           0    5590
         52023     0.598      0.559         0     0.56566           0    5649
         52538     0.645      0.558         0     0.59531           0    5706
         53046     0.663      0.556         0     0.66328           0    5762
         53557     0.649      0.555         0     0.62936           0    5816
         54067     0.610      0.554         0     0.69998           0    5871
         54583     0.592      0.555         0     0.53073           0    5926
         55094     0.671      0.555         0     0.58176           0    5981
         55507     0.699      0.556         0     0.75185           0    6027
         56015     0.655      0.556         0     0.72678           0    6081
         56527     0.626      0.556         0     0.59814           0    6135
         57039     0.638      0.556         0     0.64407           0    6192
         57558     0.657      0.555         0     0.62870           0    6248
         58065     0.658      0.554         0     0.68509           0    6306
         58573     0.621      0.554         0     0.71836           0    6360
         59084     0.610      0.554         0     0.62633           0    6415
         59508     0.635      0.554         0     0.71443           0    6461
         60020     0.619      0.554         0     0.68936           0    6515
         60532     0.612      0.554         0     0.56356           0    6570
         61051     0.631      0.554         0     0.62096           0    6626
         61556     0.630      0.550         0     0.63600           0    6679
         62064     0.654      0.544         0     0.61501           0    6734
         62575     0.647      0.541         0     0.73339           0    6789
         63086     0.607      0.541         0     0.65811           0    6844
         63500     0.630      0.541         0     0.51479           0    6888
         64007     0.644      0.541         0     0.57931           0    6945
         64514     0.634      0.541         0     0.66058           0    6998
         65028     0.594      0.541         0     0.65449           0    7055
         65536     0.586      0.542         0     0.61206           0    7110
         66048     0.643      0.542         0     0.57184           0    7166
         66555     0.704      0.543         0     0.68631           0    7220
         67065     0.674      0.544         0     0.64294           0    7274
         67569     0.621      0.544         0     0.67805           0    7330
         68074     0.642      0.544         0     0.65627           0    7385
         68581     0.640      0.544         0     0.56984           0    7439
         69090     0.634      0.544         0     0.55587           0    7496
         69597     0.654      0.544         0     0.67985           0    7551
         70005     0.634      0.543         0     0.72612           0    7595
         70515     0.624      0.543         0     0.64809           0    7651
         71033     0.638      0.544         0     0.49409           0    7704
         71536     0.664      0.542         0     0.62926           0    7761
         72050     0.683      0.542         0     0.61031           0    7817
         72561     0.652      0.542         0     0.64444           0    7872
         73071     0.603      0.542         0     0.65135           0    7926
         73586     0.579      0.542         0     0.48668           0    7980
         74096     0.589      0.543         0     0.58767           0    8037
         74506     0.578      0.544         0     0.58534           0    8083
         75021     0.575      0.545         0     0.58585           0    8139
         75535     0.607      0.545         0     0.52950           0    8193
         76043     0.607      0.545         0     0.63905           0    8249
         76550     0.591      0.545         0     0.59435           0    8305
         77073     0.610      0.545         0     0.59278           0    8363
         77582     0.635      0.545         0     0.61087           0    8416
         78097     0.629      0.544         0     0.61182           0    8473
         78500     0.592      0.545         0     0.69790           0    8515
         79009     0.610      0.545         0     0.55477           0    8570
         79526     0.660      0.544         0     0.68317           0    8626
         80042     0.628      0.544         0     0.53739           0    8683
         80548     0.620      0.541         0     0.58154           0    8739
         81062     0.653      0.541         0     0.59304           0    8796
         81569     0.666      0.542         0     0.67015           0    8850
         82082     0.665      0.542         0     0.62522           0    8907
         82587     0.627      0.542         0     0.67599           0    8963
         83098     0.585      0.542         0     0.71897           0    9018
         83507     0.596      0.543         0     0.55282           0    9064
         84014     0.616      0.543         0     0.62429           0    9116
         84527     0.594      0.543         0     0.67142           0    9170
         85048     0.557      0.546         0     0.58479           0    9227
         85565     0.575      0.547         0     0.53038           0    9284
         86079     0.565      0.549         0     0.59487           0    9339
         86592     0.545      0.552         0     0.52941           0    9396
         87004     0.591      0.551         0     0.49911           0    9441
         87515     0.636      0.551         0     0.62591           0    9496
         88025     0.659      0.552         0     0.64135           0    9551
         88539     0.640      0.552         0     0.69139           0    9607
         89058     0.598      0.552         0     0.62981           0    9663
         89572     0.619      0.552         0     0.56521           0    9718
         90087     0.653      0.552         0     0.58462           0    9774
         90597     0.620      0.551         0     0.64770           0    9829
         91009     0.629      0.551         0     0.60840           0    9874
         91525     0.648      0.548         0     0.64835           0    9931
         92038     0.650      0.547         0     0.61760           0    9985
         92551     0.633      0.547         0     0.67539           0   10041
         93062     0.632      0.547         0     0.57265           0   10098
         93573     0.647      0.547         0     0.63075           0   10152
         94085     0.634      0.547         0     0.62617           0   10208
         94589     0.638      0.547         0     0.59690           0   10261
         95096     0.661      0.547         0     0.64559           0   10317
         95500     0.650      0.548         0     0.66806           0   10360
         96006     0.627      0.548         0     0.67279           0   10413
         96522     0.621      0.547         0     0.68108           0   10471
         97028     0.646      0.545         0     0.57618           0   10523
         97533     0.653      0.545         0     0.60797           0   10579
         98047     0.662      0.546         0     0.58809           0   10636
         98564     0.692      0.548         0     0.66826           0   10694
         99073     0.689      0.549         0     0.72576           0   10751
         99582     0.685      0.550         0     0.68188           0   10806
        100091     0.683      0.550         0     0.73560           0   10861
        100597     0.633      0.550         0     0.71334           0   10916
        101005     0.611      0.550         0     0.60078           0   10961
        101514     0.603      0.549         0     0.59654           0   11016
        102018     0.606      0.549         0     0.68867           0   11070
        102540     0.623      0.549         0     0.62718           0   11126
        103052     0.658      0.550         0     0.61233           0   11185
        103566     0.667      0.550         0     0.70139           0   11242
        104077     0.598      0.550         0     0.50669           0   11294
        104580     0.612      0.550         0     0.58482           0   11350
        105092     0.679      0.551         0     0.63297           0   11404
        105597     0.706      0.554         0     0.70913           0   11459
        106000     0.670      0.554         0     0.61531           0   11502
        106504     0.645      0.554         0     0.67424           0   11558
        107020     0.657      0.553         0     0.63500           0   11613
        107528     0.637      0.553         0     0.70117           0   11665
        108037     0.638      0.552         0     0.60000           0   11720
        108547     0.647      0.552         0     0.73016           0   11776
        109061     0.615      0.552         0     0.58123           0   11831
        109566     0.618      0.551         0     0.63045           0   11886
        110076     0.596      0.549         0     0.64915           0   11940
        110587     0.552      0.550         0     0.60842           0   11997
        111095     0.568      0.550         0     0.51606           0   12052
        111503     0.601      0.546         0     0.55007           0   12096
        112012     0.649      0.545         0     0.70282           0   12151
        112522     0.623      0.546         0     0.70844           0   12209
        113030     0.630      0.545         0     0.52106           0   12258
        113542     0.647      0.545         0     0.65693           0   12316
        114054     0.604      0.545         0     0.63043           0   12371
        114565     0.602      0.546         0     0.59809           0   12428
        115076     0.646      0.546         0     0.51355           0   12484
        115589     0.682      0.546         0     0.67350           0   12540
        116096     0.664      0.547         0     0.67345           0   12595
        116503     0.671      0.547         0     0.71005           0   12638
        117012     0.639      0.547         0     0.62838           0   12695
        117523     0.586      0.548         0     0.68104           0   12750
        118034     0.587      0.550         0     0.58205           0   12804
        118542     0.622      0.550         0     0.63352           0   12858
        119061     0.691      0.551         0     0.63189           0   12916
        119574     0.702      0.553         0     0.75200           0   12973
        120088     0.648      0.553         0     0.69373           0   13029
        120599     0.624      0.553         0     0.60489           0   13081
        121010     0.627      0.553         0     0.65044           0   13125
        121519     0.633      0.553         0     0.60045           0   13180
        122032     0.628      0.553         0     0.70069           0   13237
        122542     0.612      0.553         0     0.66300           0   13290
        123051     0.551      0.557         0     0.66126           0   13347
        123566     0.546      0.559         0     0.60332           0   13401
        124075     0.633      0.557         0     0.56308           0   13455
        124583     0.663      0.556         0     0.63391           0   13511
        125090     0.635      0.555         0     0.66032           0   13566
        125504     0.633      0.555         0     0.56428           0   13611
        126020     0.605      0.555         0     0.67679           0   13667
        126536     0.573      0.556         0     0.59298           0   13722
        127051     0.606      0.556         0     0.59191           0   13778
        127562     0.652      0.556         0     0.54462           0   13834
        128072     0.670      0.557         0     0.65729           0   13890
        128578     0.629      0.556         0     0.63995           0   13945
        129087     0.604      0.556         0     0.66009           0   14001
        129598     0.606      0.556         0     0.58967           0   14054
        130004     0.629      0.555         0     0.64813           0   14100
        130507     0.657      0.552         0     0.63370           0   14154
        131017     0.604      0.551         0     0.72420           0   14210
        131540     0.553      0.554         0     0.59064           0   14267
        132051     0.538      0.557         0     0.54657           0   14321
        132564     0.573      0.558         0     0.49312           0   14376
        133077     0.587      0.558         0     0.53846           0   14433
        133583     0.573      0.559         0     0.53843           0   14486
        134000     0.653      0.559         0     0.54437           0   14534
        134508     0.689      0.562         0     0.66354           0   14587
        135017     0.669      0.563         0     0.65493           0   14642
        135537     0.646      0.561         0     0.67295           0   14700
        136047     0.620      0.559         0     0.61440           0   14755
        136569     0.603      0.559         0     0.54315           0   14810
        137074     0.599      0.559         0     0.54603           0   14865
        137581     0.614      0.559         0     0.59891           0   14920
        138092     0.646      0.559         0     0.61351           0   14980
        138502     0.649      0.559         0     0.70368           0   15023
        139017     0.631      0.559         0     0.62377           0   15078
        139538     0.601      0.559         0     0.55652           0   15135
        140042     0.565      0.560         0     0.63874           0   15190
        140560     0.583      0.559         0     0.59071           0   15244
        141075     0.627      0.558         0     0.54754           0   15301
        141592     0.622      0.557         0     0.57579           0   15357
        142000     0.606      0.557         0     0.56435           0   15402
        142511     0.612      0.556         0     0.61116           0   15457
        143024     0.597      0.556         0     0.58117           0   15512
        143534     0.610      0.556         0     0.64578           0   15569
        144050     0.591      0.554         0     0.63063           0   15624
        144559     0.611      0.550         0     0.53277           0   15679
        145079     0.672      0.551         0     0.67402           0   15737
        145590     0.673      0.553         0     0.60077           0   15792
        146002     0.667      0.554         0     0.75898           0   15840
        146516     0.622      0.554         0     0.71193           0   15895
        147030     0.631      0.554         0     0.53515           0   15950
        147538     0.694      0.557         0     0.68027           0   16007
        148054     0.697      0.557         0     0.68676           0   16063
        148562     0.653      0.555         0     0.77509           0   16118
        149076     0.628      0.555         0     0.57466           0   16172
        149586     0.659      0.555         0     0.61883           0   16228
        150095     0.686      0.557         0     0.72571           0   16285
        150502     0.684      0.558         0     0.67583           0   16329
        151017     0.657      0.559         0     0.66178           0   16385
        151527     0.636      0.557         0     0.68688           0   16442
        152037     0.656      0.557         0     0.70920           0   16495
        152550     0.668      0.558         0     0.58745           0   16553
        153061     0.677      0.558         0     0.67870           0   16608
        153571     0.645      0.558         0     0.66683           0   16663
        154078     0.566      0.560         0     0.66406           0   16720
        154583     0.531      0.565         0     0.51668           0   16773
        155094     0.536      0.569         0     0.50284           0   16829
        155502     0.565      0.570         0     0.49776           0   16872
        156010     0.616      0.570         0     0.62422           0   16928
        156521     0.612      0.567         0     0.61645           0   16986
        157029     0.590      0.564         0     0.66017           0   17040
        157543     0.611      0.563         0     0.53845           0   17095
        158056     0.605      0.562         0     0.60446           0   17151
        158560     0.607      0.561         0     0.55237           0   17205
        159071     0.644      0.561         0     0.56800           0   17261
        159580     0.623      0.559         0     0.69862           0   17316
        160094     0.618      0.558         0     0.51397           0   17372
        160598     0.636      0.558         0     0.68532           0   17426
        161009     0.624      0.558         0     0.58126           0   17471
        161519     0.666      0.558         0     0.61223           0   17527
        162030     0.691      0.560         0     0.71160           0   17584
        162535     0.706      0.563         0     0.66001           0   17638
        163047     0.718      0.566         0     0.73184           0   17694
