#    Timestamp     Score     Threshold     Status   Raw Score   Component   Count
             0     0.331      0.303         0     0.00000         231       0
           505     0.406      0.488         1     0.13767         240      54
          1001     0.434      0.490         1     0.41374         235     127
          1506     0.445      0.476         1     0.21734         245     202
          2014     0.424      0.438         1     0.74901         238     279
          2502     0.438      0.421         1     0.89469         231     351
          3003     0.456      0.420         1     0.30277         237     430
          3502     0.444      0.408         0     0.32955         244     505
          4003     0.457      0.404         0     0.38965         231     580
          4513     0.464      0.402         0     0.75704         246     659
          5013     0.440      0.393         0     1.00000         238     738
          5503     0.477      0.396         0     0.43168         243     817
          6001     0.493      0.406         0     0.38080         243     891
          6512     0.474      0.404         0     0.95536         234     971
          7015     0.483      0.404         0     0.46476         244    1050
          7507     0.484      0.404         0     0.91471         242    1128
          8000     0.488      0.404         0     1.00000         234    1205
          8501     0.478      0.402         0     0.28654         239    1283
          9001     0.479      0.399         0     0.79391         238    1363
          9502     0.469      0.395         0     0.30740         236    1442
         10003     0.459      0.390         0     0.96949         238    1516
         10500     0.468      0.387         0     0.47968         234    1593
         11003     0.459      0.383         0     0.69833         242    1672
         11506     0.461      0.380         0     0.43662         241    1751
         12002     0.464      0.377         0     0.29693         240    1832
         12503     0.468      0.374         0     0.47577         241    1909
         13009     0.455      0.372         0     0.16730         236    1989
         13515     0.443      0.369         0     0.35477         235    2070
         14001     0.458      0.367         0     0.39753         241    2146
         14503     0.463      0.365         0     0.97370         242    2224
         15011     0.492      0.366         0     0.33555         245    2303
         15508     0.508      0.369         0     0.91736         234    2382
         16021     0.478      0.368         0     0.41645         233    2462
         16501     0.478      0.367         0     0.30566         243    2540
         17012     0.465      0.365         0     0.25580         232    2618
         17500     0.446      0.364         0     0.56910         238    2696
         18025     0.457      0.362         0     0.49312         232    2778
         18507     0.470      0.361         0     0.18531         231    2855
         19008     0.489      0.361         0     0.19764         244    2937
         19501     0.481      0.360         0     0.36430         235    3014
         20002     0.455      0.358         0     0.29748         239    3091
         20500     0.460      0.357         0     0.59796         242    3167
         21004     0.474      0.356         0     0.95536         234    3247
         21514     0.475      0.355         0     0.41903         239    3329
         22007     0.476      0.354         0     0.42665         244    3405
         22508     0.497      0.355         0     0.33126         244    3481
         23003     0.501      0.356         0     0.23341         244    3561
         23510     0.487      0.356         0     0.19594         243    3641
         24013     0.478      0.355         0     0.42299         234    3718
         24501     0.460      0.354         0     0.27614         243    3791
         25006     0.451      0.330         0     0.36755         239    3872
         25501     0.472      0.325         0     0.98874         231    3948
         26015     0.481      0.324         0     0.44723         233    4028
         26502     0.488      0.323         0     0.37157         244    4104
         27015     0.489      0.321         0     0.45104         233    4187
         27505     0.466      0.319         0     0.54347         234    4265
         28006     0.463      0.319         0     0.88386         234    4343
         28505     0.455      0.319         0     0.37801         235    4422
         29004     0.454      0.319         0     0.20808         233    4501
         29507     0.472      0.319         0     0.22887         244    4578
         30006     0.476      0.317         0     0.43101         239    4658
         30506     0.466      0.317         0     0.21628         236    4737
         31002     0.471      0.317         0     0.36365         243    4815
         31505     0.480      0.317         0     0.77167         234    4894
         32003     0.466      0.317         0     0.44963         239    4973
         32508     0.475      0.316         0     0.74392         242    5050
         33001     0.473      0.316         0     0.36913         236    5126
         33501     0.443      0.317         0     0.43333         232    5207
         34000     0.454      0.317         0     0.20875         243    5281
         34502     0.476      0.317         0     0.30092         236    5360
         35015     0.489      0.318         0     0.25528         241    5442
         35500     0.496      0.318         0     0.25996         231    5515
         36001     0.481      0.318         0     0.98925         242    5594
         36505     0.474      0.318         0     0.28615         236    5672
         37013     0.489      0.319         0     0.21885         235    5753
         37501     0.493      0.319         0     0.42370         235    5831
         38013     0.469      0.319         0     0.39295         232    5910
         38512     0.468      0.317         0     0.90389         246    5989
         39001     0.476      0.317         0     0.99291         238    6070
         39504     0.475      0.317         0     0.45801         238    6143
         40011     0.477      0.317         0     0.77167         234    6223
         40509     0.475      0.315         0     0.91943         231    6298
         41014     0.464      0.315         0     0.35386         233    6378
         41500     0.448      0.316         0     0.39625         241    6459
         42009     0.453      0.316         0     0.32024         240    6539
         42501     0.462      0.315         0     0.46270         233    6617
         43002     0.473      0.315         0     0.38533         245    6694
         43503     0.481      0.315         0     1.00000         234    6769
         44010     0.473      0.315         0     0.39665         240    6849
         44505     0.467      0.315         0     0.31033         243    6928
         45000     0.474      0.314         0     0.35325         232    7005
         45501     0.476      0.314         0     0.35638         236    7085
         46000     0.471      0.314         0     0.34252         237    7163
         46501     0.476      0.314         0     0.15636         235    7241
         47010     0.478      0.314         0     0.29808         240    7320
         47507     0.477      0.313         0     0.42299         234    7399
         48000     0.467      0.312         0     0.23333         240    7478
         48517     0.459      0.312         0     0.38541         232    7560
         49008     0.478      0.312         0     0.92187         238    7638
         49514     0.471      0.312         0     0.40026         232    7718
         50000     0.463      0.312         0     0.46567         240    7796
         50505     0.481      0.312         0     0.26538         235    7873
         51008     0.473      0.312         0     0.37123         245    7955
         51508     0.456      0.312         0     0.43342         245    8033
         52001     0.472      0.311         0     0.10095         231    8111
         52500     0.465      0.311         0     0.36242         241    8188
         53005     0.447      0.312         0     0.46617         235    8268
         53501     0.480      0.312         0     0.36391         241    8348
         54000     0.501      0.312         0     0.58179         246    8425
         54506     0.488      0.313         0     0.78318         242    8505
         55000     0.470      0.313         0     0.40548         240    8583
         55502     0.473      0.313         0     0.88386         234    8662
         56003     0.456      0.313         0     0.34136         240    8744
         56505     0.461      0.313         0     0.91943         231    8820
         57006     0.496      0.314         0     0.25059         236    8899
         57505     0.460      0.314         0     0.41743         232    8977
         58002     0.450      0.315         0     0.46383         233    9052
         58518     0.465      0.314         0     0.40044         235    9134
         59001     0.449      0.314         0     0.42299         234    9212
         59529     0.450      0.315         0     0.44010         241    9293
         60001     0.468      0.314         0     0.41668         240    9370
         60512     0.472      0.313         0     0.39213         235    9449
         61019     0.484      0.313         0     0.42673         243    9528
         61516     0.491      0.314         0     0.40996         235    9606
         62000     0.481      0.314         0     0.99291         238    9685
         62509     0.485      0.313         0     0.97447         231    9763
         63001     0.488      0.314         0     0.42086         239    9841
         63505     0.488      0.314         0     0.41890         244    9919
         64003     0.475      0.314         0     0.30706         233    9999
         64509     0.466      0.314         0     0.97747         238   10079
         65006     0.473      0.314         0     0.45190         236   10156
         65505     0.481      0.314         0     0.25869         239   10236
         66003     0.478      0.314         0     0.69833         242   10315
         66500     0.474      0.313         0     0.46880         239   10392
         67009     0.471      0.313         0     0.70419         238   10473
         67504     0.472      0.313         0     0.45226         245   10549
         68002     0.475      0.313         0     0.44215         241   10631
         68501     0.470      0.313         0     0.45892         244   10708
         69005     0.483      0.313         0     0.48690         239   10787
         69502     0.500      0.314         0     0.24584         240   10865
         70008     0.497      0.314         0     0.99598         234   10944
         70500     0.483      0.315         0     0.26989         243   11022
         71007     0.462      0.315         0     0.85859         242   11104
         71504     0.475      0.315         0     0.46681         244   11179
         72003     0.489      0.315         0     0.48618         237   11258
         72505     0.478      0.315         0     0.89294         242   11335
         73001     0.472      0.315         0     0.31824         244   11416
         73500     0.477      0.315         0     0.32677         233   11494
         74001     0.481      0.315         0     0.92162         234   11571
         74513     0.468      0.315         0     0.45507         233   11650
         75009     0.462      0.315         0     0.97447         231   11728
         75500     0.472      0.315         0     0.35835         233   11808
         76004     0.468      0.315         0     0.30954         243   11886
         76501     0.474      0.314         0     0.29840         243   11965
         77003     0.473      0.314         0     1.00000         234   12046
         77505     0.464      0.314         0     0.37212         243   12125
         78000     0.482      0.313         0     0.33421         236   12205
         78515     0.467      0.313         0     0.39716         237   12285
         79002     0.471      0.313         0     0.42385         245   12365
         79506     0.484      0.312         0     0.44488         239   12442
         80004     0.462      0.313         0     0.91340         238   12520
         80507     0.458      0.313         0     0.70419         238   12597
         81003     0.462      0.313         0     0.14370         236   12675
         81513     0.455      0.313         0     0.81062         231   12752
         82003     0.466      0.312         0     0.61351         238   12833
         82508     0.464      0.312         0     0.30327         244   12912
         83005     0.461      0.312         0     0.70337         242   12991
         83505     0.463      0.312         0     0.16883         236   13070
         84001     0.460      0.311         0     0.44466         241   13148
         84507     0.470      0.310         0     0.94240         246   13227
         85008     0.466      0.310         0     0.42103         232   13308
         85501     0.475      0.310         0     0.29078         232   13385
         86004     0.478      0.310         0     0.20939         233   13465
         86501     0.470      0.310         0     0.95144         242   13545
         87011     0.480      0.310         0     0.56419         238   13625
         87505     0.482      0.310         0     0.44667         239   13704
         88000     0.489      0.310         0     0.33794         245   13781
         88501     0.490      0.310         0     0.47568         241   13861
         89002     0.455      0.310         0     0.30769         241   13939
         89511     0.457      0.311         0     0.17158         236   14019
         90016     0.472      0.311         0     0.96949         238   14099
         90502     0.477      0.311         0     0.29352         243   14178
         91001     0.493      0.311         0     1.00000         246   14256
         91514     0.476      0.311         0     0.47968         234   14336
         92009     0.466      0.311         0     0.35995         243   14415
         92503     0.464      0.311         0     0.31418         246   14490
         93003     0.466      0.311         0     0.45968         241   14570
         93520     0.472      0.311         0     0.98925         242   14650
         94003     0.473      0.311         0     0.99800         238   14726
         94504     0.464      0.310         0     0.30176         233   14807
         95012     0.460      0.309         0     0.40120         243   14889
         95508     0.456      0.310         0     0.33577         236   14964
         96005     0.469      0.310         0     0.07884         238   15044
         96504     0.496      0.310         0     0.39684         235   15120
         97002     0.498      0.311         0     0.95028         246   15201
         97503     0.477      0.311         0     0.77850         234   15279
         98001     0.469      0.311         0     0.43261         237   15358
         98506     0.467      0.311         0     0.39018         240   15437
         99006     0.458      0.311         0     0.38046         233   15517
         99512     0.481      0.311         0     0.99291         238   15594
        100005     0.496      0.312         0     0.61405         231   15674
        100504     0.465      0.312         0     0.31525         236   15753
        101000     0.451      0.312         0     0.44502         232   15831
        101510     0.471      0.312         0     0.70197         231   15913
        102000     0.476      0.312         0     0.38079         239   15989
        102506     0.476      0.312         0     0.45449         237   16069
        103007     0.461      0.312         0     0.35936         241   16149
        103500     0.481      0.312         0     0.98756         238   16227
        104000     0.506      0.314         0     0.97747         238   16307
        104506     0.489      0.314         0     0.44450         233   16385
        105005     0.479      0.314         0     0.37872         236   16466
        105503     0.463      0.314         0     0.40972         240   16547
        106000     0.467      0.314         0     0.25823         236   16623
        106500     0.491      0.314         0     1.00000         234   16702
        107001     0.483      0.314         0     0.28358         233   16785
        107507     0.460      0.314         0     0.39884         237   16863
        108008     0.471      0.314         0     0.37700         235   16943
        108506     0.476      0.314         0     0.39659         241   17022
        109000     0.480      0.314         0     0.38190         232   17099
